trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.001, 'e': 0.8311042838521256}",20,0,-110.55819113085998,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
186,False,"{'a': 0.001, 'e': 0.8302735949819326}",20,0,-74.42049088145862,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
187,False,"{'a': 0.001, 'e': 0.8294437363854039}",20,2,-212.13364207727508,"{0: 8, 1: 1, 2: 4, 3: 1, 4: 4}",1
188,False,"{'a': 0.001, 'e': 0.8286147072326806}",30,0,-105.01042589504145,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
189,False,"{'a': 0.001, 'e': 0.8277865066947336}",20,0,-72.03189893888732,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
190,False,"{'a': 0.001, 'e': 0.8269591339433623}",20,0,-94.28152901406632,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
191,False,"{'a': 0.001, 'e': 0.8261325881511938}",20,0,-66.98474160636735,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
192,False,"{'a': 0.001, 'e': 0.8253068684916823}",20,0,-54.11913712501878,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
193,False,"{'a': 0.001, 'e': 0.8244819741391082}",25,0,-43.939467456268744,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
194,False,"{'a': 0.001, 'e': 0.8236579042685769}",30,0,-116.41174411873602,"{0: 17, 1: 4, 2: 6, 3: 3, 4: 0}",0
195,False,"{'a': 0.001, 'e': 0.8228346580560184}",25,15,-17.704593571687305,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
196,False,"{'a': 0.001, 'e': 0.8220122346781865}",25,3,-43.30569342317052,"{0: 16, 1: 4, 2: 1, 3: 0, 4: 1}",1
197,False,"{'a': 0.001, 'e': 0.821190633312658}",30,0,-114.52893401370095,"{0: 21, 1: 4, 2: 2, 3: 1, 4: 2}",0
198,False,"{'a': 0.001, 'e': 0.8203698531378311}",25,6,-63.08538133534199,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 2}",1
199,False,"{'a': 0.001, 'e': 0.8195498933329256}",20,0,-84.4691374028764,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
200,False,"{'a': 0.001, 'e': 0.8187307530779818}",20,0,-78.48900156434087,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
201,False,"{'a': 0.001, 'e': 0.8179124315538594}",25,0,-81.63386280006773,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",1
202,False,"{'a': 0.001, 'e': 0.8170949279422366}",20,0,-69.68801651831437,"{0: 10, 1: 6, 2: 3, 3: 1, 4: 0}",0
203,False,"{'a': 0.001, 'e': 0.8162782414256099}",20,12,-30.767138833153396,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 0}",1
204,False,"{'a': 0.001, 'e': 0.8154623711872927}",20,5,-0.20508931482832993,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
205,False,"{'a': 0.001, 'e': 0.8146473164114145}",20,0,-137.62797842172648,"{0: 11, 1: 3, 2: 2, 3: 2, 4: 2}",0
206,False,"{'a': 0.001, 'e': 0.8138330762829207}",20,0,-138.92948664706876,"{0: 9, 1: 2, 2: 6, 3: 2, 4: 1}",0
207,False,"{'a': 0.001, 'e': 0.813019649987571}",25,0,-198.2466407121321,"{0: 10, 1: 5, 2: 7, 3: 0, 4: 3}",0
208,False,"{'a': 0.001, 'e': 0.812207036711939}",25,0,-53.89748417426371,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
209,False,"{'a': 0.001, 'e': 0.8113952356434114}",25,0,-85.97555274428446,"{0: 18, 1: 4, 2: 1, 3: 0, 4: 2}",0
210,False,"{'a': 0.001, 'e': 0.8105842459701871}",35,20,-25.5195067589568,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 0}",1
211,False,"{'a': 0.001, 'e': 0.8097740668812763}",20,0,-79.59643423759567,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
212,False,"{'a': 0.001, 'e': 0.8089646975664998}",25,2,-84.86926790659652,"{0: 15, 1: 0, 2: 7, 3: 0, 4: 1}",1
213,False,"{'a': 0.001, 'e': 0.8081561372164884}",20,0,-90.76795908035481,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
214,False,"{'a': 0.001, 'e': 0.8073483850226815}",25,0,-20.30743764947865,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
215,False,"{'a': 0.001, 'e': 0.8065414401773269}",20,0,-83.19518272017632,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
216,False,"{'a': 0.001, 'e': 0.8057353018734796}",25,0,-110.14490063599143,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
217,False,"{'a': 0.001, 'e': 0.8049299693050015}",20,0,-111.29228282237278,"{0: 9, 1: 5, 2: 4, 3: 1, 4: 1}",0
218,False,"{'a': 0.001, 'e': 0.8041254416665596}",20,0,-56.57918580801882,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
219,False,"{'a': 0.001, 'e': 0.8033217181536265}",25,9,-59.67519166260725,"{0: 10, 1: 1, 2: 3, 3: 2, 4: 0}",1
220,False,"{'a': 0.001, 'e': 0.8025187979624785}",30,6,-113.92109317911358,"{0: 15, 1: 5, 2: 1, 3: 1, 4: 2}",1
221,False,"{'a': 0.001, 'e': 0.8017166802901953}",20,0,-84.30121021193935,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
222,False,"{'a': 0.001, 'e': 0.8009153643346592}",20,5,-43.89757662746706,"{0: 9, 1: 1, 2: 5, 3: 0, 4: 0}",1
223,False,"{'a': 0.001, 'e': 0.8001148492945541}",25,11,-29.72750045457107,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
224,False,"{'a': 0.001, 'e': 0.7993151343693651}",20,0,-15.921015436307881,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
225,False,"{'a': 0.001, 'e': 0.7985162187593771}",20,0,-130.1996879997142,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 2}",0
226,False,"{'a': 0.001, 'e': 0.7977181016656743}",20,0,-92.89156376249993,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
227,False,"{'a': 0.001, 'e': 0.7969207822901396}",30,0,-36.55544688036798,"{0: 23, 1: 3, 2: 3, 3: 1, 4: 0}",0
228,False,"{'a': 0.001, 'e': 0.7961242598354538}",20,0,-79.69537240160689,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
229,False,"{'a': 0.001, 'e': 0.7953285335050939}",20,0,-79.1374047194197,"{0: 9, 1: 6, 2: 4, 3: 1, 4: 0}",0
230,False,"{'a': 0.001, 'e': 0.794533602503334}",25,7,-31.990028156282637,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 0}",1
231,False,"{'a': 0.001, 'e': 0.7937394660352427}",25,6,-99.82087028830648,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 1}",1
232,False,"{'a': 0.001, 'e': 0.7929461233066837}",25,0,-204.25376531658247,"{0: 15, 1: 2, 2: 3, 3: 1, 4: 4}",0
233,False,"{'a': 0.001, 'e': 0.792153573524314}",25,0,-5.58841086919876,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
234,False,"{'a': 0.001, 'e': 0.7913618158955839}",20,0,-171.0309583298608,"{0: 12, 1: 1, 2: 2, 3: 2, 4: 3}",0
235,False,"{'a': 0.001, 'e': 0.7905708496287356}",25,4,-54.881364526766,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 1}",1
236,False,"{'a': 0.001, 'e': 0.7897806739328027}",25,0,-86.44969389905413,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
237,False,"{'a': 0.001, 'e': 0.7889912880176096}",20,0,-25.136481935459297,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
238,False,"{'a': 0.001, 'e': 0.7882026910937704}",20,2,5.535565691206071,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
239,False,"{'a': 0.001, 'e': 0.7874148823726879}",20,12,11.119844413938868,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.001, 'e': 0.7866278610665535}",20,0,-209.91904345409915,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 4}",0
241,False,"{'a': 0.001, 'e': 0.7858416263883455}",20,0,-61.604640681709014,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
242,False,"{'a': 0.001, 'e': 0.7850561775518295}",20,16,7.867817702862888,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.001, 'e': 0.7842715137715565}",25,0,-145.18559328878854,"{0: 13, 1: 4, 2: 6, 3: 0, 4: 2}",0
244,False,"{'a': 0.001, 'e': 0.7834876342628625}",30,0,-160.00051669686493,"{0: 20, 1: 3, 2: 3, 3: 1, 4: 3}",0
245,False,"{'a': 0.001, 'e': 0.7827045382418681}",25,19,2.5507010738833653,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.001, 'e': 0.7819222249254772}",25,0,-30.77229739642437,"{0: 20, 1: 3, 2: 0, 3: 2, 4: 0}",0
247,False,"{'a': 0.001, 'e': 0.7811406935313765}",25,0,-98.3380173433373,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 2}",0
248,False,"{'a': 0.001, 'e': 0.7803599432780343}",20,0,-117.5992106023647,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
249,False,"{'a': 0.001, 'e': 0.7795799733847004}",30,0,-198.2983143308509,"{0: 19, 1: 2, 2: 5, 3: 0, 4: 4}",0
250,False,"{'a': 0.001, 'e': 0.7788007830714049}",25,0,-169.89562484865596,"{0: 12, 1: 5, 2: 4, 3: 2, 4: 2}",0
251,False,"{'a': 0.001, 'e': 0.7780223715589573}",30,0,-85.47566340556645,"{0: 21, 1: 4, 2: 3, 3: 1, 4: 1}",0
252,False,"{'a': 0.001, 'e': 0.7772447380689461}",25,0,-191.48440798204615,"{0: 14, 1: 2, 2: 4, 3: 2, 4: 3}",0
253,False,"{'a': 0.001, 'e': 0.7764678818237378}",20,0,-77.53610692539667,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
254,False,"{'a': 0.001, 'e': 0.775691802046476}",30,2,-92.46398735168358,"{0: 21, 1: 1, 2: 4, 3: 0, 4: 2}",1
255,False,"{'a': 0.001, 'e': 0.774916497961081}",25,0,-62.41402914407787,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
256,False,"{'a': 0.001, 'e': 0.7741419687922484}",20,0,-145.26098020279755,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
257,False,"{'a': 0.001, 'e': 0.7733682137654491}",20,0,-81.53007265426247,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
258,False,"{'a': 0.001, 'e': 0.772595232106928}",20,0,-87.91794030227183,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
259,False,"{'a': 0.001, 'e': 0.7718230230437034}",20,0,-178.38629594048749,"{0: 12, 1: 0, 2: 3, 3: 2, 4: 3}",0
260,False,"{'a': 0.001, 'e': 0.7710515858035663}",25,10,-11.83053909201497,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
261,False,"{'a': 0.001, 'e': 0.7702809196150792}",20,10,-21.81990733954941,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
262,False,"{'a': 0.001, 'e': 0.7695110237075758}",30,1,-107.17675860958592,"{0: 20, 1: 3, 2: 4, 3: 0, 4: 2}",1
263,False,"{'a': 0.001, 'e': 0.7687418973111603}",20,0,-93.40723131532367,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
264,False,"{'a': 0.001, 'e': 0.7679735396567061}",30,18,-79.54908110284275,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 2}",1
265,False,"{'a': 0.001, 'e': 0.7672059499758557}",20,13,-13.778927761462812,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
266,False,"{'a': 0.001, 'e': 0.7664391275010192}",20,0,-134.93660525227796,"{0: 12, 1: 4, 2: 1, 3: 0, 4: 3}",0
267,False,"{'a': 0.001, 'e': 0.7656730714653739}",20,0,-125.54272644801014,"{0: 13, 1: 2, 2: 1, 3: 2, 4: 2}",0
268,False,"{'a': 0.001, 'e': 0.764907781102864}",30,0,-155.346611345301,"{0: 18, 1: 5, 2: 3, 3: 2, 4: 2}",0
269,False,"{'a': 0.001, 'e': 0.764143255648199}",25,10,-77.53221124365504,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 1}",1
270,False,"{'a': 0.001, 'e': 0.7633794943368531}",25,1,-118.23712777941907,"{0: 17, 1: 2, 2: 1, 3: 2, 4: 2}",1
271,False,"{'a': 0.001, 'e': 0.7626164964050653}",35,0,-138.15908560486497,"{0: 24, 1: 1, 2: 7, 3: 1, 4: 2}",0
272,False,"{'a': 0.001, 'e': 0.7618542610898376}",20,2,-45.717648338412275,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
273,False,"{'a': 0.001, 'e': 0.7610927876289343}",25,0,-18.20634472456608,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
274,False,"{'a': 0.001, 'e': 0.7603320752608821}",20,9,-30.80541851457605,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
275,False,"{'a': 0.001, 'e': 0.7595721232249685}",20,0,-31.05452155632434,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
276,False,"{'a': 0.001, 'e': 0.7588129307612413}",25,0,-88.59177012630008,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
277,False,"{'a': 0.001, 'e': 0.7580544971105083}",20,0,-120.53832199415164,"{0: 10, 1: 3, 2: 4, 3: 2, 4: 1}",0
278,False,"{'a': 0.001, 'e': 0.7572968215143355}",20,0,-113.19872862755125,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
279,False,"{'a': 0.001, 'e': 0.7565399032150474}",25,0,-87.04127398354507,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
280,False,"{'a': 0.001, 'e': 0.7557837414557255}",25,0,-80.1525587358676,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
281,False,"{'a': 0.001, 'e': 0.755028335480208}",20,0,-55.632063574188805,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
282,False,"{'a': 0.001, 'e': 0.754273684533089}",25,13,-66.93198872203713,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 1}",1
283,False,"{'a': 0.001, 'e': 0.7535197878597172}",20,0,-59.906708373207216,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
284,False,"{'a': 0.001, 'e': 0.7527666447061963}",30,0,-95.08711272841555,"{0: 21, 1: 4, 2: 2, 3: 2, 4: 1}",0
285,False,"{'a': 0.001, 'e': 0.7520142543193826}",25,0,-168.51628785048877,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 3}",0
286,False,"{'a': 0.001, 'e': 0.751262615946886}",25,0,-125.15386698512408,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 3}",0
287,False,"{'a': 0.001, 'e': 0.750511728837068}",25,0,-28.011067157317665,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
288,False,"{'a': 0.001, 'e': 0.7497615922390413}",30,0,-86.00255206826121,"{0: 21, 1: 1, 2: 7, 3: 0, 4: 1}",1
289,False,"{'a': 0.001, 'e': 0.7490122054026693}",30,0,-142.74806714271872,"{0: 19, 1: 1, 2: 8, 3: 0, 4: 2}",0
290,False,"{'a': 0.001, 'e': 0.7482635675785653}",25,4,-46.594275478896066,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 1}",1
291,False,"{'a': 0.001, 'e': 0.747515678018091}",25,15,-32.374704580928245,"{0: 5, 1: 2, 2: 3, 3: 0, 4: 0}",1
292,False,"{'a': 0.001, 'e': 0.7467685359733571}",25,1,-32.697951856477076,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 1}",1
293,False,"{'a': 0.001, 'e': 0.7460221406972215}",25,0,-150.4962119719046,"{0: 13, 1: 5, 2: 4, 3: 1, 4: 2}",0
294,False,"{'a': 0.001, 'e': 0.7452764914432887}",25,6,-76.02976940685524,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 1}",1
295,False,"{'a': 0.001, 'e': 0.7445315874659094}",30,0,-99.40308870328565,"{0: 18, 1: 5, 2: 5, 3: 2, 4: 0}",0
296,False,"{'a': 0.001, 'e': 0.7437874280201796}",20,0,-37.61928439002285,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
297,False,"{'a': 0.001, 'e': 0.7430440123619398}",30,0,-65.07960252594327,"{0: 21, 1: 6, 2: 2, 3: 0, 4: 1}",0
298,False,"{'a': 0.001, 'e': 0.7423013397477743}",20,0,-30.677618827321595,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
299,False,"{'a': 0.001, 'e': 0.7415594094350105}",20,0,-78.12014939242925,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
300,False,"{'a': 0.001, 'e': 0.7408182206817179}",20,0,-95.58452047707833,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
301,False,"{'a': 0.001, 'e': 0.7400777727467076}",20,0,-28.6598976177799,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
302,False,"{'a': 0.001, 'e': 0.7393380648895319}",20,0,-25.477738366902322,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
303,False,"{'a': 0.001, 'e': 0.7385990963704826}",25,0,-75.09159171398888,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 1}",0
304,False,"{'a': 0.001, 'e': 0.7378608664505911}",20,0,-61.48948806967327,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",1
305,False,"{'a': 0.001, 'e': 0.7371233743916278}",25,0,-75.2551086468648,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
306,False,"{'a': 0.001, 'e': 0.7363866194561001}",25,0,-46.4364392416722,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
307,False,"{'a': 0.001, 'e': 0.7356506009072533}",30,0,-83.37457976037803,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
308,False,"{'a': 0.001, 'e': 0.7349153180090687}",20,2,-36.215759655559545,"{0: 14, 1: 0, 2: 2, 3: 2, 4: 0}",1
309,False,"{'a': 0.001, 'e': 0.7341807700262634}",25,0,-62.924789306453356,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
310,False,"{'a': 0.001, 'e': 0.7334469562242892}",20,0,-10.76995340133784,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
311,False,"{'a': 0.001, 'e': 0.7327138758693325}",20,14,10.29170518742065,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.001, 'e': 0.7319815282283126}",20,1,-83.32695791082213,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 1}",1
313,False,"{'a': 0.001, 'e': 0.731249912568882}",20,0,0.11328188613882373,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
314,False,"{'a': 0.001, 'e': 0.7305190281594249}",20,14,10.697736308874633,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.001, 'e': 0.7297888742690568}",30,16,-43.44222568086215,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
316,False,"{'a': 0.001, 'e': 0.7290594501676237}",30,3,-99.10705861166687,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 2}",1
317,False,"{'a': 0.001, 'e': 0.7283307551257017}",20,14,11.835402033376784,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.001, 'e': 0.7276027884145955}",20,0,-54.33497058020749,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
319,False,"{'a': 0.001, 'e': 0.7268755493063382}",20,0,-97.73859345238769,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
320,False,"{'a': 0.001, 'e': 0.7261490370736909}",20,0,-35.651787532857796,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
321,False,"{'a': 0.001, 'e': 0.7254232509901412}",25,0,-31.169728160724127,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
322,False,"{'a': 0.001, 'e': 0.7246981903299029}",30,4,-99.31677060337086,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 2}",1
323,False,"{'a': 0.001, 'e': 0.7239738543679153}",20,0,-21.046344458398828,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
324,False,"{'a': 0.001, 'e': 0.7232502423798424}",20,0,-55.659883229191216,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
325,False,"{'a': 0.001, 'e': 0.7225273536420722}",20,10,-60.58087076393926,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 1}",1
326,False,"{'a': 0.001, 'e': 0.7218051874317158}",25,11,-9.069624043115976,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
327,False,"{'a': 0.001, 'e': 0.721083743026607}",20,0,-56.55100475137819,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
328,False,"{'a': 0.001, 'e': 0.7203630197053014}",25,11,-18.322069498075585,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
329,False,"{'a': 0.001, 'e': 0.7196430167470754}",30,6,-18.327393409453713,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 0}",1
330,False,"{'a': 0.001, 'e': 0.7189237334319262}",20,0,-69.46027960218916,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
331,False,"{'a': 0.001, 'e': 0.7182051690405703}",20,0,-19.57788606888616,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
332,False,"{'a': 0.001, 'e': 0.7174873228544433}",35,14,-66.13001841147,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 1}",1
333,False,"{'a': 0.001, 'e': 0.716770194155699}",20,0,-54.28209156850961,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
334,False,"{'a': 0.001, 'e': 0.7160537822272085}",20,13,-13.928461423562261,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
335,False,"{'a': 0.001, 'e': 0.7153380863525599}",25,0,-51.90962298746992,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
336,False,"{'a': 0.001, 'e': 0.7146231058160573}",20,0,-122.6330865302512,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
337,False,"{'a': 0.001, 'e': 0.71390883990272}",20,0,-93.12506529837407,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
338,False,"{'a': 0.001, 'e': 0.7131952878982822}",20,0,-90.5187938855648,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
339,False,"{'a': 0.001, 'e': 0.7124824490891918}",25,0,-136.77084708074327,"{0: 17, 1: 0, 2: 4, 3: 2, 4: 2}",0
340,False,"{'a': 0.001, 'e': 0.7117703227626097}",30,13,-10.295597477347334,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
341,False,"{'a': 0.001, 'e': 0.7110589082064097}",30,0,-103.4633110879729,"{0: 20, 1: 1, 2: 8, 3: 0, 4: 1}",0
342,False,"{'a': 0.001, 'e': 0.7103482047091773}",20,0,-96.2339695023064,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
343,False,"{'a': 0.001, 'e': 0.7096382115602087}",30,13,-76.12233302757885,"{0: 9, 1: 2, 2: 4, 3: 2, 4: 0}",1
344,False,"{'a': 0.001, 'e': 0.7089289280495107}",30,8,-36.66842802760586,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 0}",1
345,False,"{'a': 0.001, 'e': 0.7082203534678}",20,13,-3.1655320313105513,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.001, 'e': 0.7075124871065017}",25,17,-10.598292500810409,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 0}",1
347,False,"{'a': 0.001, 'e': 0.7068053282577494}",25,8,-12.344643440702686,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
348,False,"{'a': 0.001, 'e': 0.7060988762143844}",25,0,-68.09634901292375,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
349,False,"{'a': 0.001, 'e': 0.7053931302699543}",20,0,-28.79677410829783,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
350,False,"{'a': 0.001, 'e': 0.7046880897187134}",25,0,-36.25893994813961,"{0: 18, 1: 4, 2: 2, 3: 1, 4: 0}",0
351,False,"{'a': 0.001, 'e': 0.7039837538556208}",20,6,-44.25906554936285,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
352,False,"{'a': 0.001, 'e': 0.7032801219763409}",20,0,-131.6676942606016,"{0: 10, 1: 3, 2: 3, 3: 3, 4: 1}",0
353,False,"{'a': 0.001, 'e': 0.7025771933772416}",25,0,-118.9109012924932,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
354,False,"{'a': 0.001, 'e': 0.701874967355394}",35,0,-166.5358168687608,"{0: 20, 1: 5, 2: 7, 3: 1, 4: 2}",0
355,False,"{'a': 0.001, 'e': 0.7011734432085724}",20,4,-1.5673270649924633,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
356,False,"{'a': 0.001, 'e': 0.7004726202352524}",20,11,3.3809812926872223,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.001, 'e': 0.699772497734611}",25,0,-118.80086433510569,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
358,False,"{'a': 0.001, 'e': 0.6990730750065257}",30,10,-54.4517246155249,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",1
359,False,"{'a': 0.001, 'e': 0.6983743513515736}",25,0,-97.39620289054668,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
360,False,"{'a': 0.001, 'e': 0.697676326071031}",20,5,-17.414384505936066,"{0: 11, 1: 3, 2: 0, 3: 1, 4: 0}",1
361,False,"{'a': 0.001, 'e': 0.6969789984668727}",20,0,-74.38727385759681,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
362,False,"{'a': 0.001, 'e': 0.696282367841771}",35,2,-127.43369174569706,"{0: 21, 1: 3, 2: 6, 3: 2, 4: 1}",1
363,False,"{'a': 0.001, 'e': 0.6955864334990951}",25,11,-28.47744449589057,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
364,False,"{'a': 0.001, 'e': 0.6948911947429106}",20,7,-14.830255062949433,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
365,False,"{'a': 0.001, 'e': 0.6941966508779789}",25,0,-111.65323304579111,"{0: 17, 1: 4, 2: 1, 3: 1, 4: 2}",0
366,False,"{'a': 0.001, 'e': 0.6935028012097558}",20,0,-66.769834065052,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
367,False,"{'a': 0.001, 'e': 0.6928096450443917}",20,6,-10.487391353269409,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
368,False,"{'a': 0.001, 'e': 0.6921171816887304}",35,0,-110.157618643613,"{0: 26, 1: 3, 2: 3, 3: 1, 4: 2}",0
